sweep_name,output,value_low,value_high,relative_change,trend
r,max_gondola_yaw_rate_deg_s,5.366149866098475,35.49302272685265,5.614243659329308,increases
r,settling_time_pendulum_s,1402.608161909921,1402.608161909921,0.0,approximately unchanged
r,settling_time_torsion_s,7108.1502698250015,894.0796280528947,-0.8742176805337984,decreases
r,peak_total_cable_tension_N,921.9210853207841,921.9210853207841,0.0,approximately unchanged
r,peak_per_cable_tension_N,230.48027133019602,230.48027133019602,0.0,approximately unchanged
r,minimum_per_cable_tension_N,217.02549793082574,217.02549793082574,0.0,approximately unchanged
r,dynamic_static_tension_ratio,1.0488580863650248,1.0488580863650248,0.0,approximately unchanged
r,maximum_torsional_torque_Nm,0.9010249915753272,55.46044254981114,60.55261293346108,increases
r,maximum_torsion_element_twist_deg,1.0898831120652037,0.9644710772527898,-0.11506925231162861,non-monotonic
r,required_imu_sampling_10x_hz,405.34555873812474,405.37750657114714,7.88162897895229e-05,approximately unchanged
r,required_imu_sampling_20x_hz,810.6911174762495,810.7550131422943,7.88162897895229e-05,approximately unchanged
zeta_pendulum,dominant_pendulum_period_s,11.016058743303228,11.016058743303228,0.0,approximately unchanged
zeta_pendulum,dominant_torsion_period_s,6.7077183063147645,6.7077183063147645,0.0,approximately unchanged
zeta_pendulum,dominant_pendulum_frequency_hz,0.09077656749133713,0.09077656749133713,0.0,approximately unchanged
zeta_pendulum,dominant_torsion_frequency_hz,0.14908199097427546,0.14908199097427546,0.0,approximately unchanged
zeta_pendulum,max_gondola_swing_angle_deg,9.155047932039146,9.019048607184132,-0.014855118822378707,approximately unchanged
zeta_pendulum,max_gondola_swing_rate_deg_s,10.181083607908382,7.863043742336586,-0.22768105585256243,decreases
zeta_pendulum,max_gondola_yaw_deg,9.11258923043038,9.11258923043038,0.0,approximately unchanged
zeta_pendulum,max_gondola_yaw_rate_deg_s,7.997162999170766,7.997162999170766,0.0,approximately unchanged
zeta_pendulum,settling_time_pendulum_s,7013.040809549605,350.6520404774802,-0.9500000000000001,decreases
zeta_pendulum,settling_time_torsion_s,4270.266101271964,4270.266101271964,0.0,approximately unchanged
zeta_pendulum,peak_total_cable_tension_N,927.3865753399533,907.8590191215732,-0.021056543988920585,approximately unchanged
zeta_pendulum,peak_per_cable_tension_N,231.84664383498833,226.9647547803933,-0.021056543988920585,approximately unchanged
zeta_pendulum,minimum_per_cable_tension_N,216.9453228220369,217.03217515111646,0.00040034202143554993,approximately unchanged
zeta_pendulum,dynamic_static_tension_ratio,1.0550761059914642,1.032859849553996,-0.021056543988920453,approximately unchanged
zeta_pendulum,maximum_torsional_torque_Nm,2.2516575822605978,2.2516575822605978,0.0,approximately unchanged
zeta_pendulum,maximum_torsion_element_twist_deg,0.9789533280167276,0.9789533280167276,0.0,approximately unchanged
zeta_pendulum,required_imu_sampling_10x_hz,405.34638965171666,405.34638965171666,0.0,approximately unchanged
zeta_pendulum,required_imu_sampling_20x_hz,810.6927793034333,810.6927793034333,0.0,approximately unchanged
zeta_torsion,dominant_pendulum_period_s,11.016058743303228,11.016058743303228,0.0,approximately unchanged
zeta_torsion,dominant_torsion_period_s,6.7077183063147645,6.7077183063147645,0.0,approximately unchanged
zeta_torsion,dominant_pendulum_frequency_hz,0.09077656749133713,0.09077656749133713,0.0,approximately unchanged
zeta_torsion,dominant_torsion_frequency_hz,0.14908199097427546,0.14908199097427546,0.0,approximately unchanged
zeta_torsion,max_gondola_swing_angle_deg,9.035306838768902,9.035306838768902,0.0,approximately unchanged
zeta_torsion,max_gondola_swing_rate_deg_s,9.597131389181234,9.597131389181234,0.0,approximately unchanged
zeta_torsion,max_gondola_yaw_deg,9.11258923043038,8.610669212478633,-0.05507984671092671,decreases
zeta_torsion,max_gondola_yaw_rate_deg_s,7.997162999170766,7.748421097455303,-0.03110376789134539,approximately unchanged
zeta_torsion,settling_time_pendulum_s,1402.608161909921,1402.608161909921,0.0,approximately unchanged
zeta_torsion,settling_time_torsion_s,4270.266101271964,213.51330506359818,-0.95,decreases
zeta_torsion,peak_total_cable_tension_N,921.9210853207841,921.9210853207841,0.0,approximately unchanged
zeta_torsion,peak_per_cable_tension_N,230.48027133019602,230.48027133019602,0.0,approximately unchanged
zeta_torsion,minimum_per_cable_tension_N,217.02549793082574,217.02549793082574,0.0,approximately unchanged
zeta_torsion,dynamic_static_tension_ratio,1.0488580863650248,1.0488580863650248,0.0,approximately unchanged
