L_susp,N_cables,r_attach,m_gondola,m_one_cable_total,m_cables_total,zeta_pendulum,zeta_torsion,gondola_shape,I_gondola_tilt,I_gondola_yaw,gondola_reference_size,disturbance_case,pend_initial_angle_deg,pend_initial_rate_deg_s,torsion_initial_twist_deg,torsion_initial_yaw_rate_deg_s,dominant_pendulum_period_s,dominant_torsion_period_s,dominant_pendulum_frequency_hz,dominant_torsion_frequency_hz,max_gondola_swing_angle_deg,max_gondola_swing_rate_deg_s,max_gondola_yaw_deg,max_gondola_yaw_rate_deg_s,settling_time_pendulum_s,settling_time_torsion_s,peak_total_cable_tension_N,peak_per_cable_tension_N,minimum_per_cable_tension_N,dynamic_static_tension_ratio,maximum_torsional_torque_Nm,maximum_torsion_element_twist_deg,f_max_relevant_hz,required_imu_sampling_10x_hz,required_imu_sampling_20x_hz,feasible,violations,passes,config_id
12.0,3,0.75,100.0,0.1,0.30000000000000004,0.01,0.005,solid_sphere,15.395846399999996,15.395846399999996,R=0.62,high,8.0,3.0,8.0,3.0,10.840125791867527,3.8492461687525843,0.09224985200358278,0.25979112692708545,8.84761256534042,9.82136452878556,8.206701531937906,13.20269619614203,690.1038414054653,490.101243947611,911.789775930892,303.92992531029734,288.07678257339154,1.0425029680807258,5.9275103808855505,0.9230437885761142,73.91333805552746,739.1333805552746,1478.2667611105492,OK,OK,True,216
12.0,3,0.75,100.0,0.1,0.30000000000000004,0.01,0.01,solid_sphere,15.395846399999996,15.395846399999996,R=0.62,high,8.0,3.0,8.0,3.0,10.840125791867527,3.8492461687525843,0.09224985200358278,0.25979112692708545,8.84761256534042,9.82136452878556,8.206350723331159,13.098285664871284,690.1038414054653,245.0506219738055,911.789775930892,303.92992531029734,288.07678257339154,1.0425029680807258,5.924368029544625,0.9225544553315671,73.91333805552746,739.1333805552746,1478.2667611105492,OK,OK,True,217
12.0,3,0.75,100.0,0.1,0.30000000000000004,0.02,0.005,solid_sphere,15.395846399999996,15.395846399999996,R=0.62,high,8.0,3.0,8.0,3.0,10.840125791867527,3.8492461687525843,0.09224985200358278,0.25979112692708545,8.83807630788138,8.92612031713381,8.206701531937906,13.20269619614203,345.0519207027327,490.101243947611,905.3367838403649,301.7789279467883,288.08633778268916,1.0351248820515118,5.9275103808855505,0.9230437885761142,73.91333805552746,739.1333805552746,1478.2667611105492,OK,OK,True,218
12.0,3,0.75,100.0,0.1,0.30000000000000004,0.02,0.01,solid_sphere,15.395846399999996,15.395846399999996,R=0.62,high,8.0,3.0,8.0,3.0,10.840125791867527,3.8492461687525843,0.09224985200358278,0.25979112692708545,8.83807630788138,8.92612031713381,8.206350723331159,13.098285664871284,345.0519207027327,245.0506219738055,905.3367838403649,301.7789279467883,288.08633778268916,1.0351248820515118,5.924368029544625,0.9225544553315671,73.91333805552746,739.1333805552746,1478.2667611105492,OK,OK,True,219
12.0,3,0.75,100.0,0.1,0.30000000000000004,0.01,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,10.812605902429395,6.021243125720674,0.09248464329725715,0.16607866168505053,9.247464406042688,13.818504963178643,8.652643478201886,8.63481950988229,688.3518708304969,766.6484856132319,945.6416348383453,315.21387827944847,287.7563563568388,1.0812077927208574,6.142107658935678,0.9542351289211365,73.91320820582416,739.1320820582416,1478.2641641164832,OK,OK,True,220
12.0,3,0.75,100.0,0.1,0.30000000000000004,0.01,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,10.812605902429395,6.021243125720674,0.09248464329725715,0.16607866168505053,9.247464406042688,13.818504963178643,8.503090491829848,8.564622629018444,688.3518708304969,383.3242428066159,945.6416348383453,315.21387827944847,287.7563563568388,1.0812077927208574,6.1349118427235085,0.9531171900974946,73.91320820582416,739.1320820582416,1478.2641641164832,OK,OK,True,221
12.0,3,0.75,100.0,0.1,0.30000000000000004,0.02,0.005,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,10.812605902429395,6.021243125720674,0.09248464329725715,0.16607866168505053,9.231347386113992,13.474388325502291,8.652643478201886,8.63481950988229,344.17593541524843,766.6484856132319,942.0891757777476,314.02972525924923,287.76669988619796,1.0771460569870066,6.142107658935678,0.9542351289211365,73.91320820582416,739.1320820582416,1478.2641641164832,OK,OK,True,222
12.0,3,0.75,100.0,0.1,0.30000000000000004,0.02,0.01,rectangular_box,20.909478749999995,38.069615999999996,"a=1.78, b=1.19, c=0.47",high,8.0,3.0,8.0,3.0,10.812605902429395,6.021243125720674,0.09248464329725715,0.16607866168505053,9.231347386113992,13.474388325502291,8.503090491829848,8.564622629018444,344.17593541524843,383.3242428066159,942.0891757777476,314.02972525924923,287.76669988619796,1.0771460569870066,6.1349118427235085,0.9531171900974946,73.91320820582416,739.1320820582416,1478.2641641164832,OK,OK,True,223
12.0,3,1.0,100.0,0.1,0.30000000000000004,0.01,0.005,solid_cylinder,33.04519375,65.09405000000001,"R=1.14, h=0.24",high,8.0,3.0,8.0,3.0,10.804778033949562,5.876275899675746,0.09255164676756081,0.17017580812622843,21.404475847109314,28.751991215325628,9.967487251971272,8.712199875094182,687.8535332455214,748.1906851241355,1179.9033891022027,393.30112970073424,271.52252587419804,1.3490530576872626,10.884835138399385,0.9512230343498775,73.91321269174647,739.1321269174647,1478.2642538349294,FAIL,swing>=10deg,False,224
12.0,3,1.0,100.0,0.1,0.30000000000000004,0.01,0.01,solid_cylinder,33.04519375,65.09405000000001,"R=1.14, h=0.24",high,8.0,3.0,8.0,3.0,10.804778033949562,5.876275899675746,0.09255164676756081,0.17017580812622843,21.404475847109314,28.751991215325628,8.537043169214176,8.637293410186597,687.8535332455214,374.09534256206774,1179.9033891022027,393.30112970073424,271.52252587419804,1.3490530576872626,10.872059034014741,0.9501065337666892,73.91321269174647,739.1321269174647,1478.2642538349294,FAIL,swing>=10deg,False,225
12.0,3,1.0,100.0,0.1,0.30000000000000004,0.02,0.005,solid_cylinder,33.04519375,65.09405000000001,"R=1.14, h=0.24",high,8.0,3.0,8.0,3.0,10.804778033949562,5.876275899675746,0.09255164676756081,0.17017580812622843,19.454558599431085,26.25648314880187,9.967487251971272,8.712199875094182,343.9267666227607,748.1906851241355,1129.1964774612622,376.39882582042077,274.969217396145,1.291076858256952,10.884835138399385,0.9512230343498775,73.91321269174647,739.1321269174647,1478.2642538349294,FAIL,swing>=10deg,False,226
12.0,3,1.0,100.0,0.1,0.30000000000000004,0.02,0.01,solid_cylinder,33.04519375,65.09405000000001,"R=1.14, h=0.24",high,8.0,3.0,8.0,3.0,10.804778033949562,5.876275899675746,0.09255164676756081,0.17017580812622843,19.454558599431085,26.25648314880187,8.537043169214176,8.637293410186597,343.9267666227607,374.09534256206774,1129.1964774612622,376.39882582042077,274.969217396145,1.291076858256952,10.872059034014741,0.9501065337666892,73.91321269174647,739.1321269174647,1478.2642538349294,FAIL,swing>=10deg,False,227
12.0,3,1.0,100.0,0.1,0.30000000000000004,0.01,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,10.831437132509523,3.0064820065565807,0.09232385211364018,0.3326146631907941,8.922444173758876,9.751328950394928,8.122913165025722,16.722961225533535,689.550704171198,382.79717812825595,910.7680034090885,303.58933446969615,288.03003294721367,1.0413347153597563,10.441331089947703,0.9124872040069117,73.91347904833059,739.1347904833059,1478.2695809666118,OK,OK,True,228
12.0,3,1.0,100.0,0.1,0.30000000000000004,0.01,0.01,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,10.831437132509523,3.0064820065565807,0.09232385211364018,0.3326146631907941,8.922444173758876,9.751328950394928,8.122731402706906,16.588656323573364,689.550704171198,191.39858906412798,910.7680034090885,303.58933446969615,288.03003294721367,1.0413347153597563,10.43986592778686,0.9122627724640874,73.91347904833059,739.1347904833059,1478.2695809666118,OK,OK,True,229
12.0,3,1.0,100.0,0.1,0.30000000000000004,0.02,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,10.831437132509523,3.0064820065565807,0.09232385211364018,0.3326146631907941,8.912696285128126,9.008844006126145,8.122913165025722,16.722961225533535,344.775352085599,382.79717812825595,902.1270040194635,300.70900133982116,288.03379356531406,1.031454951681039,10.441331089947703,0.9124872040069117,73.91347904833059,739.1347904833059,1478.2695809666118,OK,OK,True,230
12.0,3,1.0,100.0,0.1,0.30000000000000004,0.02,0.01,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,10.831437132509523,3.0064820065565807,0.09232385211364018,0.3326146631907941,8.912696285128126,9.008844006126145,8.122731402706906,16.588656323573364,344.775352085599,191.39858906412798,902.1270040194635,300.70900133982116,288.03379356531406,1.031454951681039,10.43986592778686,0.9122627724640874,73.91347904833059,739.1347904833059,1478.2695809666118,OK,OK,True,231
