L_susp,N_cables,r_attach,m_gondola,m_one_cable_total,m_cables_total,zeta_pendulum,zeta_torsion,gondola_shape,I_gondola_tilt,I_gondola_yaw,gondola_reference_size,disturbance_case,pend_initial_angle_deg,pend_initial_rate_deg_s,torsion_initial_twist_deg,torsion_initial_yaw_rate_deg_s,dominant_pendulum_period_s,dominant_torsion_period_s,dominant_pendulum_frequency_hz,dominant_torsion_frequency_hz,max_gondola_swing_angle_deg,max_gondola_swing_rate_deg_s,max_gondola_yaw_deg,max_gondola_yaw_rate_deg_s,settling_time_pendulum_s,settling_time_torsion_s,peak_total_cable_tension_N,peak_per_cable_tension_N,minimum_per_cable_tension_N,dynamic_static_tension_ratio,maximum_torsional_torque_Nm,maximum_torsion_element_twist_deg,f_max_relevant_hz,required_imu_sampling_10x_hz,required_imu_sampling_20x_hz,feasible,violations,passes,config_id,shape_complexity,max_ang_rate_deg_s,max_ang_amp_deg,max_settling_s,rank
12.0,3,1.25,100.0,0.1,0.30000000000000004,0.01,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,10.831437132509523,2.40917593600991,0.09232385211364018,0.41507968972004816,8.922444173758876,9.751328950394928,8.080839714547785,20.752807417178765,689.550704171198,306.7458071952167,910.7680034090885,303.58933446969615,288.03003294721367,1.0413347153597563,16.14732411632766,0.9037117795800166,73.91368168121984,739.1368168121984,1478.2736336243968,OK,OK,True,244,1,20.752807417178765,8.922444173758876,689.550704171198,32
15.0,3,0.5,100.0,0.1,0.30000000000000004,0.02,0.01,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,6.707819415222983,0.090446708750025,0.14907974381817163,8.996129668115946,7.7640555640640025,8.61620327890676,7.874409143930947,351.9308668970254,427.0330469202098,902.9311002307338,300.9770334102446,287.9556143035829,1.0323743222519755,2.212788089718564,0.9666996181391478,66.10998376254908,661.0998376254907,1322.1996752509815,OK,OK,True,391,1,7.874409143930947,8.996129668115946,427.0330469202098,33
15.0,3,0.5,100.0,0.1,0.30000000000000004,0.02,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,6.707819415222983,0.090446708750025,0.14907974381817163,8.996129668115946,7.7640555640640025,8.617683673420746,7.936791508778007,351.9308668970254,854.0660938404196,902.9311002307338,300.9770334102446,287.9556143035829,1.0323743222519755,2.2159606257576496,0.9683976184295139,66.10998376254908,661.0998376254907,1322.1996752509815,OK,OK,True,390,1,7.936791508778007,8.996129668115946,854.0660938404196,34
15.0,3,0.5,100.0,0.1,0.30000000000000004,0.01,0.01,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,6.707819415222983,0.090446708750025,0.14907974381817163,9.006538320767955,8.81232888015825,8.61620327890676,7.874409143930947,703.8617337940508,427.0330469202098,910.6031130451755,303.5343710150585,287.9490588818649,1.04114618649233,2.212788089718564,0.9666996181391478,66.10998376254908,661.0998376254907,1322.1996752509815,OK,OK,True,389,1,8.81232888015825,9.006538320767955,703.8617337940508,35
15.0,3,0.5,100.0,0.1,0.30000000000000004,0.01,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,6.707819415222983,0.090446708750025,0.14907974381817163,9.006538320767955,8.81232888015825,8.617683673420746,7.936791508778007,703.8617337940508,854.0660938404196,910.6031130451755,303.5343710150585,287.9490588818649,1.04114618649233,2.2159606257576496,0.9683976184295139,66.10998376254908,661.0998376254907,1322.1996752509815,OK,OK,True,388,1,8.81232888015825,9.006538320767955,854.0660938404196,36
15.0,3,0.75,100.0,0.1,0.30000000000000004,0.02,0.01,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,4.476013289322344,0.090446708750025,0.22341309897035566,8.996129668115946,7.7640555640640025,8.278228251331273,11.349247020797549,351.9308668970254,284.951856136266,902.9311002307338,300.9770334102446,287.9556143035829,1.0323743222519755,4.776699824994204,0.9290856766891838,66.11008446600725,661.1008446600725,1322.201689320145,OK,OK,True,407,1,11.349247020797549,8.996129668115946,351.9308668970254,37
15.0,3,0.75,100.0,0.1,0.30000000000000004,0.02,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,4.476013289322344,0.090446708750025,0.22341309897035566,8.996129668115946,7.7640555640640025,8.278761649145231,11.438407828766966,351.9308668970254,569.903712272532,902.9311002307338,300.9770334102446,287.9556143035829,1.0323743222519755,4.780517544207131,0.9298057548970741,66.11008446600725,661.1008446600725,1322.201689320145,OK,OK,True,406,1,11.438407828766966,8.996129668115946,569.903712272532,38
15.0,3,0.75,100.0,0.1,0.30000000000000004,0.01,0.01,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,4.476013289322344,0.090446708750025,0.22341309897035566,9.006538320767955,8.81232888015825,8.278228251331273,11.349247020797549,703.8617337940508,284.951856136266,910.6031130451755,303.5343710150585,287.9490588818649,1.04114618649233,4.776699824994204,0.9290856766891838,66.11008446600725,661.1008446600725,1322.201689320145,OK,OK,True,405,1,11.349247020797549,9.006538320767955,703.8617337940508,39
15.0,3,0.75,100.0,0.1,0.30000000000000004,0.01,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,4.476013289322344,0.090446708750025,0.22341309897035566,9.006538320767955,8.81232888015825,8.278761649145231,11.438407828766966,703.8617337940508,569.903712272532,910.6031130451755,303.5343710150585,287.9490588818649,1.04114618649233,4.780517544207131,0.9298057548970741,66.11008446600725,661.1008446600725,1322.201689320145,OK,OK,True,404,1,11.438407828766966,9.006538320767955,703.8617337940508,40
15.0,3,1.0,100.0,0.1,0.30000000000000004,0.02,0.01,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,3.361349069908243,0.090446708750025,0.2974995988819744,8.996129668115946,7.7640555640640025,8.157644890599892,14.901969519529356,351.9308668970254,213.9901279732967,902.9311002307338,300.9770334102446,287.9556143035829,1.0323743222519755,8.438641885352526,0.9215071152625275,66.11022544222946,661.1022544222947,1322.2045088445893,OK,OK,True,423,1,14.901969519529356,8.996129668115946,351.9308668970254,41
15.0,3,1.0,100.0,0.1,0.30000000000000004,0.02,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,3.361349069908243,0.090446708750025,0.2974995988819744,8.996129668115946,7.7640555640640025,8.157829706948144,15.021328545299921,351.9308668970254,427.9802559465934,902.9311002307338,300.9770334102446,287.9556143035829,1.0323743222519755,8.441083113820081,0.9217736995581283,66.11022544222946,661.1022544222947,1322.2045088445893,OK,OK,True,422,1,15.021328545299921,8.996129668115946,427.9802559465934,42
15.0,3,1.0,100.0,0.1,0.30000000000000004,0.01,0.01,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,3.361349069908243,0.090446708750025,0.2974995988819744,9.006538320767955,8.81232888015825,8.157644890599892,14.901969519529356,703.8617337940508,213.9901279732967,910.6031130451755,303.5343710150585,287.9490588818649,1.04114618649233,8.438641885352526,0.9215071152625275,66.11022544222946,661.1022544222947,1322.2045088445893,OK,OK,True,421,1,14.901969519529356,9.006538320767955,703.8617337940508,43
15.0,3,1.0,100.0,0.1,0.30000000000000004,0.01,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,3.361349069908243,0.090446708750025,0.2974995988819744,9.006538320767955,8.81232888015825,8.157829706948144,15.021328545299921,703.8617337940508,427.9802559465934,910.6031130451755,303.5343710150585,287.9490588818649,1.04114618649233,8.441083113820081,0.9217736995581283,66.11022544222946,661.1022544222947,1322.2045088445893,OK,OK,True,420,1,15.021328545299921,9.006538320767955,703.8617337940508,44
15.0,3,1.25,100.0,0.1,0.30000000000000004,0.02,0.01,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,2.693540581336843,0.090446708750025,0.371258560917499,8.996129668115946,7.7640555640640025,8.094443055840314,18.4668206377012,351.9308668970254,171.4761191753504,902.9311002307338,300.9770334102446,287.9556143035829,1.0323743222519755,13.08226769990725,0.9143008883576099,66.1104066825954,661.104066825954,1322.208133651908,OK,OK,True,439,1,18.4668206377012,8.996129668115946,351.9308668970254,45
15.0,3,1.25,100.0,0.1,0.30000000000000004,0.02,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,2.693540581336843,0.090446708750025,0.371258560917499,8.996129668115946,7.7640555640640025,8.094509547927332,18.61558903870171,351.9308668970254,342.9522383507008,902.9311002307338,300.9770334102446,287.9556143035829,1.0323743222519755,13.085867260767074,0.914552456492992,66.1104066825954,661.104066825954,1322.208133651908,OK,OK,True,438,1,18.61558903870171,8.996129668115946,351.9308668970254,46
15.0,3,1.25,100.0,0.1,0.30000000000000004,0.01,0.01,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,2.693540581336843,0.090446708750025,0.371258560917499,9.006538320767955,8.81232888015825,8.094443055840314,18.4668206377012,703.8617337940508,171.4761191753504,910.6031130451755,303.5343710150585,287.9490588818649,1.04114618649233,13.08226769990725,0.9143008883576099,66.1104066825954,661.104066825954,1322.208133651908,OK,OK,True,437,1,18.4668206377012,9.006538320767955,703.8617337940508,47
15.0,3,1.25,100.0,0.1,0.30000000000000004,0.01,0.005,cube,16.666666666666664,16.666666666666664,side=1.00,high,8.0,3.0,8.0,3.0,11.056234260151822,2.693540581336843,0.090446708750025,0.371258560917499,9.006538320767955,8.81232888015825,8.094509547927332,18.61558903870171,703.8617337940508,342.9522383507008,910.6031130451755,303.5343710150585,287.9490588818649,1.04114618649233,13.085867260767074,0.914552456492992,66.1104066825954,661.104066825954,1322.208133651908,OK,OK,True,436,1,18.61558903870171,9.006538320767955,703.8617337940508,48
